2025-02-01 12:31:22,881 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:29:55,522 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01.csv
2025-02-01 14:29:55,522 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 14:29:55,627 | INFO | AnaliseLojas | Criada a tabela com eixo x: Loja e eixo y: Ticket Médio
2025-02-01 14:29:57,258 | INFO | root | Todas as análises foram geradas com sucesso!
2025-02-01 14:30:10,357 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:30:10,370 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 14:30:10,371 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 14:30:10,388 | INFO | root | Gerar análises de vendas...
2025-02-01 14:30:10,393 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01.csv
2025-02-01 14:30:10,393 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 14:30:10,559 | INFO | AnaliseVendas | Criada a tabela com eixo x: Produto e eixo y: Receita Total
2025-02-01 14:30:12,279 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01.csv
2025-02-01 14:30:12,280 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 14:30:12,389 | INFO | AnaliseVendas | Criada a tabela com eixo x: Produto e eixo y: Quantidade
2025-02-01 14:30:13,497 | INFO | root | Gerar análises de clientes...
2025-02-01 14:30:13,500 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01.csv
2025-02-01 14:30:13,500 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 14:30:13,590 | INFO | AnaliseClientes | Criada a tabela com eixo x: Cliente e eixo y: Receita Total
2025-02-01 14:30:14,737 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_compras_cliente_2025-02-01.csv
2025-02-01 14:30:14,737 | INFO | AnaliseClientes | Tabela guardada: total compras por cliente.
2025-02-01 14:30:14,851 | INFO | AnaliseClientes | Criada a tabela com eixo x: Cliente e eixo y: Quantidade
2025-02-01 14:30:16,167 | INFO | root | Gerar análises de lojas...
2025-02-01 14:30:16,170 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_faturado_loja_2025-02-01.csv
2025-02-01 14:30:16,170 | INFO | AnaliseLojas | Tabela guardada: total faturado por loja.
2025-02-01 14:30:16,261 | INFO | AnaliseLojas | Criada a tabela com eixo x: Loja e eixo y: Receita Total
2025-02-01 14:30:17,386 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_vendas_por_loja_2025-02-01.csv
2025-02-01 14:30:17,386 | INFO | AnaliseLojas | Tabela guardada: total de vendas por loja.
2025-02-01 14:30:17,457 | WARNING | AnaliseLojas | Nenhuma coluna válida encontrada para gerar o gráfico.
2025-02-01 14:30:17,461 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01.csv
2025-02-01 14:30:17,461 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 14:30:17,595 | INFO | AnaliseLojas | Criada a tabela com eixo x: Loja e eixo y: Ticket Médio
2025-02-01 14:30:19,561 | INFO | root | Todas as análises foram geradas com sucesso!
2025-02-01 14:33:30,885 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:33:30,897 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 14:33:30,897 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 14:33:30,915 | INFO | root | Gerar análises de vendas...
2025-02-01 14:33:30,920 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01.csv
2025-02-01 14:33:30,920 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 14:33:31,104 | INFO | AnaliseVendas | Criada a tabela com eixo x: Produto e eixo y: Receita Total
2025-02-01 14:33:32,457 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01.csv
2025-02-01 14:33:32,457 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 14:33:32,549 | INFO | AnaliseVendas | Criada a tabela com eixo x: Produto e eixo y: Quantidade
2025-02-01 14:33:33,614 | INFO | root | Gerar análises de clientes...
2025-02-01 14:33:33,618 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01.csv
2025-02-01 14:33:33,618 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 14:33:33,711 | INFO | AnaliseClientes | Criada a tabela com eixo x: Cliente e eixo y: Receita Total
2025-02-01 14:33:34,972 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_compras_cliente_2025-02-01.csv
2025-02-01 14:33:34,972 | INFO | AnaliseClientes | Tabela guardada: total compras por cliente.
2025-02-01 14:33:35,068 | INFO | AnaliseClientes | Criada a tabela com eixo x: Cliente e eixo y: Quantidade
2025-02-01 14:33:36,424 | INFO | root | Gerar análises de lojas...
2025-02-01 14:33:36,429 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_faturado_loja_2025-02-01.csv
2025-02-01 14:33:36,429 | INFO | AnaliseLojas | Tabela guardada: total faturado por loja.
2025-02-01 14:33:36,545 | INFO | AnaliseLojas | Criada a tabela com eixo x: Loja e eixo y: Receita Total
2025-02-01 14:33:37,859 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_vendas_por_loja_2025-02-01.csv
2025-02-01 14:33:37,859 | INFO | AnaliseLojas | Tabela guardada: total de vendas por loja.
2025-02-01 14:33:37,950 | WARNING | AnaliseLojas | Nenhuma coluna válida encontrada para gerar o gráfico.
2025-02-01 14:33:37,955 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01.csv
2025-02-01 14:33:37,955 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 14:33:38,106 | INFO | AnaliseLojas | Criada a tabela com eixo x: Loja e eixo y: Ticket Médio
2025-02-01 14:33:39,862 | INFO | root | Todas as análises foram geradas com sucesso!
2025-02-01 14:37:38,425 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:37:38,436 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 14:37:38,436 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 14:37:38,453 | INFO | root | Gerar análises de vendas...
2025-02-01 14:37:38,457 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01.csv
2025-02-01 14:37:38,457 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 14:37:40,784 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01.csv
2025-02-01 14:37:40,784 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 14:37:42,105 | INFO | root | Gerar análises de clientes...
2025-02-01 14:37:42,110 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01.csv
2025-02-01 14:37:42,110 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 14:37:42,110 | ERROR | root | Não foi possivel gerar todas as analises, erro: 'AnaliseClientes' object has no attribute 'gerar_grafico'
2025-02-01 14:38:13,070 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:38:13,081 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 14:38:13,081 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 14:38:13,098 | INFO | root | Gerar análises de vendas...
2025-02-01 14:38:13,103 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01.csv
2025-02-01 14:38:13,103 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 14:38:14,784 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01.csv
2025-02-01 14:38:14,784 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 14:38:16,291 | INFO | root | Gerar análises de clientes...
2025-02-01 14:38:16,295 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01.csv
2025-02-01 14:38:16,295 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 14:38:17,640 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_compras_cliente_2025-02-01.csv
2025-02-01 14:38:17,640 | INFO | AnaliseClientes | Tabela guardada: total compras por cliente.
2025-02-01 14:38:18,931 | INFO | root | Gerar análises de lojas...
2025-02-01 14:38:18,934 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_faturado_loja_2025-02-01.csv
2025-02-01 14:38:18,935 | INFO | AnaliseLojas | Tabela guardada: total faturado por loja.
2025-02-01 14:38:20,149 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_vendas_por_loja_2025-02-01.csv
2025-02-01 14:38:20,149 | INFO | AnaliseLojas | Tabela guardada: total de vendas por loja.
2025-02-01 14:38:20,236 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01.csv
2025-02-01 14:38:20,236 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 14:38:21,936 | INFO | root | Todas as análises foram geradas com sucesso!
2025-02-01 14:44:19,405 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:44:19,416 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 14:44:19,416 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 14:44:19,434 | INFO | root | Gerar análises de vendas...
2025-02-01 14:44:19,439 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01.csv
2025-02-01 14:44:19,439 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 14:44:35,266 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01.csv
2025-02-01 14:44:35,266 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 14:44:36,679 | INFO | root | Gerar análises de clientes...
2025-02-01 14:44:36,682 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01.csv
2025-02-01 14:44:36,682 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 14:44:37,744 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_compras_cliente_2025-02-01.csv
2025-02-01 14:44:37,744 | INFO | AnaliseClientes | Tabela guardada: total compras por cliente.
2025-02-01 14:44:38,714 | INFO | root | Gerar análises de lojas...
2025-02-01 14:44:38,717 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_faturado_loja_2025-02-01.csv
2025-02-01 14:44:38,717 | INFO | AnaliseLojas | Tabela guardada: total faturado por loja.
2025-02-01 14:44:39,686 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_vendas_por_loja_2025-02-01.csv
2025-02-01 14:44:39,686 | INFO | AnaliseLojas | Tabela guardada: total de vendas por loja.
2025-02-01 14:44:39,756 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01.csv
2025-02-01 14:44:39,756 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 14:44:41,085 | INFO | root | Todas as análises foram geradas com sucesso!
2025-02-01 14:44:44,475 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:44:44,486 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 14:44:44,486 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 14:44:44,502 | INFO | root | Gerar análises de vendas...
2025-02-01 14:44:44,507 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01_1.csv
2025-02-01 14:44:44,507 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 14:45:16,152 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01_1.csv
2025-02-01 14:45:16,152 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 14:45:17,680 | INFO | root | Gerar análises de clientes...
2025-02-01 14:45:17,683 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01_1.csv
2025-02-01 14:45:17,684 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 14:45:18,937 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_compras_cliente_2025-02-01_1.csv
2025-02-01 14:45:18,937 | INFO | AnaliseClientes | Tabela guardada: total compras por cliente.
2025-02-01 14:45:20,097 | INFO | root | Gerar análises de lojas...
2025-02-01 14:45:20,100 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_faturado_loja_2025-02-01_1.csv
2025-02-01 14:45:20,100 | INFO | AnaliseLojas | Tabela guardada: total faturado por loja.
2025-02-01 14:45:21,264 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_vendas_por_loja_2025-02-01_1.csv
2025-02-01 14:45:21,264 | INFO | AnaliseLojas | Tabela guardada: total de vendas por loja.
2025-02-01 14:45:21,354 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01_1.csv
2025-02-01 14:45:21,354 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 14:45:22,983 | INFO | root | Todas as análises foram geradas com sucesso!
2025-02-01 14:47:17,234 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 14:47:17,245 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 14:47:17,245 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 14:47:17,262 | INFO | root | Gerar análises de vendas...
2025-02-01 14:47:17,267 | INFO | root | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01_14-47-17.csv
2025-02-01 14:47:17,267 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
